segment,x,y,index
convergent_arc,-70.83451731944854,82.57989235665073,38
convergent_arc,-71.07634673652431,82.70578078303451,39
convergent_arc,-71.31916724561039,82.82974675912384,40
convergent_arc,-71.56296356427514,82.95178248285305,41
convergent_arc,-71.80772034867229,83.07188027364109,42
convergent_arc,-72.05342219450655,83.19003257287488,43
convergent_arc,-72.30005363800319,83.30623194438506,44
convergent_arc,-72.54759915688123,83.42047107491398,45
convergent_arc,-72.79604317133038,83.53274277457592,46
convergent_arc,-73.04537004499163,83.64303997730975,47
convergent_arc,-73.2955640859413,83.75135574132348,48
convergent_arc,-73.54660954767864,83.85768324953128,49
convergent_arc,-73.79849063011696,83.96201580998245,50
convergent_arc,-74.05119148057796,84.06434685628263,51
convergent_arc,-74.30469619478943,84.16466994800709,52
convergent_arc,-74.55898881788633,84.262978771106,53
convergent_arc,-74.81405334541485,84.35926713830192,54
convergent_arc,-75.06987372433969,84.45352898947907,55
convergent_arc,-75.32643385405447,84.54575839206491,56
convergent_arc,-75.58371758739491,84.63594954140336,57
convergent_arc,-75.8417087316553,84.72409676112025,58
convergent_arc,-76.1003910496074,84.81019450348047,59
convergent_arc,-76.3597482605225,84.89423734973725,60
convergent_arc,-76.61976404119605,84.97622001047304,61
convergent_arc,-76.880422026975,85.05613732593257,62
convergent_arc,-77.14170581278772,85.13398426634753,63
convergent_arc,-77.40359895417653,85.20975593225303,64
convergent_arc,-77.66608496833264,85.28344755479618,65
convergent_arc,-77.92914733513351,85.355054496036,66
convergent_arc,-78.19276949818263,85.42457224923545,67
convergent_arc,-78.45693486585151,85.49199643914504,68
convergent_arc,-78.72162681232389,85.55732282227821,69
convergent_arc,-78.98682867864215,85.62054728717833,70
convergent_arc,-79.25252377375577,85.6816658546776,71
convergent_arc,-79.51869537557181,85.74067467814733,72
convergent_arc,-79.78532673200733,85.79757004374018,73
convergent_arc,-80.05240106204381,85.85234837062377,74
convergent_arc,-80.31990155678317,85.90500621120617,75
convergent_arc,-80.58781138050573,85.95554025135279,76
convergent_arc,-80.85611367172987,86.00394731059497,77
convergent_arc,-81.12479154427312,86.05022434233022,78
convergent_arc,-81.39382808831506,86.0943684340139,79
convergent_arc,-81.6632063714614,86.13637680734254,80
convergent_arc,-81.93290943980989,86.17624681842871,81
convergent_arc,-82.20292031901714,86.2139759579674,82
convergent_arc,-82.47322201536703,86.24956185139398,83
convergent_arc,-82.74379751684026,86.28300225903361,84
convergent_arc,-83.01462979418501,86.3142950762422,85
convergent_arc,-83.28570180198872,86.34343833353898,86
convergent_arc,-83.55699647975085,86.37043019673025,87
convergent_arc,-83.8284967529567,86.39526896702499,88
convergent_arc,-84.1001855341519,86.41795308114172,89
convergent_arc,-84.37204572401801,86.43848111140683,90
convergent_arc,-84.64406021244854,86.45685176584458,91
convergent_arc,-84.91621187962595,86.47306388825824,92
convergent_arc,-85.18848359709902,86.48711645830299,93
convergent_arc,-85.46085822886091,86.49900859155007,94
convergent_arc,-85.73331863242768,86.50873953954247,95
convergent_arc,-86.00584765991712,86.51630868984203,96
convergent_arc,-86.27842815912805,86.52171556606797,97
convergent_arc,-86.55104297461978,86.52495982792688,98
convergent_arc,-86.82367494879186,86.52604127123418,99
convergent_diagonal,-39.03717335828761,52.97432664171238,0
convergent_diagonal,-39.274407704152914,53.211560987577684,1
convergent_diagonal,-39.511642050018224,53.448795333442995,2
convergent_diagonal,-39.74887639588353,53.6860296793083,3
convergent_diagonal,-39.98611074174883,53.9232640251736,4
convergent_diagonal,-40.22334508761414,54.16049837103891,5
convergent_diagonal,-40.460579433479445,54.397732716904216,6
convergent_diagonal,-40.69781377934475,54.63496706276952,7
convergent_diagonal,-40.93504812521006,54.87220140863483,8
convergent_diagonal,-41.17228247107536,55.10943575450013,9
convergent_diagonal,-41.409516816940666,55.346670100365436,10
convergent_diagonal,-41.64675116280597,55.58390444623074,11
convergent_diagonal,-41.88398550867128,55.82113879209605,12
convergent_diagonal,-42.121219854536584,56.058373137961354,13
convergent_diagonal,-42.35845420040189,56.29560748382666,14
convergent_diagonal,-42.5956885462672,56.53284182969197,15
convergent_diagonal,-42.8329228921325,56.77007617555727,16
convergent_diagonal,-43.070157237997805,57.007310521422575,17
convergent_diagonal,-43.307391583863115,57.244544867287885,18
convergent_diagonal,-43.54462592972842,57.48177921315319,19
convergent_diagonal,-43.78186027559372,57.71901355901849,20
convergent_diagonal,-44.01909462145903,57.9562479048838,21
convergent_diagonal,-44.256328967324336,58.193482250749106,22
convergent_diagonal,-44.49356331318964,58.43071659661441,23
convergent_diagonal,-44.73079765905494,58.66795094247971,24
convergent_diagonal,-44.96803200492025,58.905185288345024,25
convergent_diagonal,-45.20526635078556,59.14241963421033,26
convergent_diagonal,-45.44250069665087,59.37965398007564,27
convergent_diagonal,-45.67973504251617,59.61688832594094,28
convergent_diagonal,-45.916969388381474,59.854122671806245,29
convergent_diagonal,-46.15420373424678,60.09135701767155,30
convergent_diagonal,-46.39143808011209,60.32859136353686,31
convergent_diagonal,-46.62867242597739,60.56582570940216,32
convergent_diagonal,-46.865906771842695,60.803060055267466,33
convergent_diagonal,-47.103141117708006,61.040294401132776,34
convergent_diagonal,-47.34037546357331,61.27752874699808,35
convergent_diagonal,-47.57760980943861,61.51476309286338,36
convergent_diagonal,-47.814844155303916,61.75199743872869,37
convergent_diagonal,-48.05207850116923,61.989231784594,38
convergent_diagonal,-48.28931284703453,62.2264661304593,39
convergent_diagonal,-48.52654719289984,62.46370047632461,40
convergent_diagonal,-48.763781538765144,62.700934822189915,41
convergent_diagonal,-49.00101588463045,62.93816916805522,42
convergent_diagonal,-49.23825023049575,63.17540351392052,43
convergent_diagonal,-49.47548457636106,63.41263785978583,44
convergent_diagonal,-49.712718922226365,63.649872205651135,45
convergent_diagonal,-49.949953268091676,63.887106551516446,46
convergent_diagonal,-50.18718761395698,64.12434089738174,47
convergent_diagonal,-50.42442195982228,64.36157524324705,48
convergent_diagonal,-50.661656305687586,64.59880958911235,49
convergent_diagonal,-50.89889065155289,64.83604393497765,50
convergent_diagonal,-51.1361249974182,65.07327828084297,51
convergent_diagonal,-51.373359343283504,65.31051262670827,52
convergent_diagonal,-51.610593689148814,65.54774697257358,53
convergent_diagonal,-51.84782803501412,65.78498131843888,54
convergent_diagonal,-52.08506238087942,66.02221566430418,55
convergent_diagonal,-52.322296726744725,66.25945001016949,56
convergent_diagonal,-52.559531072610035,66.4966843560348,57
convergent_diagonal,-52.79676541847534,66.73391870190011,58
convergent_diagonal,-53.03399976434065,66.97115304776541,59
convergent_diagonal,-53.27123411020595,67.20838739363072,60
convergent_diagonal,-53.508468456071256,67.44562173949602,61
convergent_diagonal,-53.74570280193656,67.68285608536132,62
convergent_diagonal,-53.98293714780187,67.92009043122664,63
convergent_diagonal,-54.22017149366717,68.15732477709194,64
convergent_diagonal,-54.45740583953248,68.39455912295725,65
convergent_diagonal,-54.69464018539779,68.63179346882255,66
convergent_diagonal,-54.93187453126309,68.86902781468785,67
convergent_diagonal,-55.169108877128394,69.10626216055316,68
convergent_diagonal,-55.4063432229937,69.34349650641846,69
convergent_diagonal,-55.64357756885901,69.58073085228378,70
convergent_diagonal,-55.88081191472431,69.81796519814908,71
convergent_diagonal,-56.11804626058962,70.05519954401439,72
convergent_diagonal,-56.355280606454926,70.29243388987969,73
convergent_diagonal,-56.59251495232023,70.52966823574499,74
convergent_diagonal,-56.82974929818553,70.7669025816103,75
convergent_diagonal,-57.06698364405084,71.00413692747561,76
convergent_diagonal,-57.30421798991615,71.24137127334092,77
convergent_diagonal,-57.54145233578146,71.47860561920622,78
convergent_diagonal,-57.77868668164676,71.71583996507152,79
convergent_diagonal,-58.015921027512064,71.95307431093683,80
convergent_diagonal,-58.25315537337737,72.19030865680213,81
convergent_diagonal,-58.49038971924267,72.42754300266743,82
convergent_diagonal,-58.72762406510798,72.66477734853275,83
convergent_diagonal,-58.964858410973285,72.90201169439806,84
convergent_diagonal,-59.202092756838596,73.13924604026336,85
convergent_diagonal,-59.4393271027039,73.37648038612866,86
convergent_diagonal,-59.6765614485692,73.61371473199397,87
convergent_diagonal,-59.913795794434506,73.85094907785927,88
convergent_diagonal,-60.15103014029982,74.08818342372459,89
convergent_diagonal,-60.38826448616512,74.32541776958989,90
convergent_diagonal,-60.62549883203043,74.5626521154552,91
convergent_diagonal,-60.862733177895734,74.7998864613205,92
convergent_diagonal,-61.09996752376104,75.0371208071858,93
convergent_diagonal,-61.33720186962634,75.2743551530511,94
convergent_diagonal,-61.574436215491644,75.51158949891641,95
convergent_diagonal,-61.811670561356955,75.74882384478173,96
convergent_diagonal,-62.048904907222266,75.98605819064703,97
convergent_diagonal,-62.28613925308757,76.22329253651233,98
convergent_diagonal,-62.52337359895287,76.46052688237764,99
throat_arc,-39.03717335828761,52.97432664171238,0
throat_arc,-38.7262539781141,52.66586415010424,1
throat_arc,-38.41289727775594,52.35987796081261,2
throat_arc,-38.0971229789918,52.05638733173719,3
throat_arc,-37.778950955757175,51.75541136371425,4
throat_arc,-37.458401232893436,51.45696899931441,5
throat_arc,-37.13549398488768,51.161079021650565,6
throat_arc,-36.81024953460285,50.86776005319557,7
throat_arc,-36.48268835199882,50.577030554610324,8
throat_arc,-36.15283105284396,50.28890882358189,9
throat_arc,-35.82069839741766,50.003412993671795,10
throat_arc,-35.48631128920381,49.72056103317489,11
throat_arc,-35.14969077357509,49.440370743988346,12
throat_arc,-34.81085803646853,49.16285976049141,13
throat_arc,-34.46983440305203,48.88804554843535,14
throat_arc,-34.126641336382335,48.61594540384441,15
throat_arc,-33.78130043605407,48.34657645192707,16
throat_arc,-33.433833436840445,48.07995564599839,17
throat_arc,-33.08426220732528,47.81609976641292,18
throat_arc,-32.73260874852662,47.55502541950859,19
throat_arc,-32.37889519251217,47.29674903656162,20
throat_arc,-32.02314380100618,47.041286872752316,21
throat_arc,-31.665376963988574,46.78865500614206,22
throat_arc,-31.305617198285596,46.53886933666136,23
throat_arc,-30.943887146152804,46.291945585109204,24
throat_arc,-30.580209573849967,46.047899292163635,25
throat_arc,-30.214607370208178,45.80674581740357,26
throat_arc,-29.84710354518943,45.56850033834226,27
throat_arc,-29.477721228438277,45.33317784947192,28
throat_arc,-29.106483667826254,45.100793161320155,29
throat_arc,-28.733414227988597,44.87136089951767,30
throat_arc,-28.358536388853874,44.64489550387793,31
throat_arc,-27.981873744166144,44.421411227488285,32
throat_arc,-27.60344999999999,44.20092213581287,33
throat_arc,-27.223288973268666,43.98344210580747,34
throat_arc,-26.841414590224957,43.768984825046076,35
throat_arc,-26.457850884955512,43.557563790859476,36
throat_arc,-26.072621997868012,43.34919230948567,37
throat_arc,-25.68575217417202,43.14388349523257,38
throat_arc,-25.29726576235297,42.9416502696525,39
throat_arc,-24.907187212639688,42.742505360728956,40
throat_arc,-24.515541075465713,42.54646130207564,41
throat_arc,-24.12235199992399,42.35353043214751,42
throat_arc,-23.72764473221569,42.16372489346433,43
throat_arc,-23.331444114092616,41.97705663184636,44
throat_arc,-22.93377508129384,41.79353739566263,45
throat_arc,-22.53466266197625,41.61317873509144,46
throat_arc,-22.134131975139383,41.43599200139347,47
throat_arc,-21.73220822904448,41.26198834619734,48
throat_arc,-21.328916719627976,41.09117872079778,49
throat_arc,-20.924282828909455,40.92357387546637,50
throat_arc,-20.51833202339413,40.759184358774974,51
throat_arc,-20.111089852470094,40.5980205169318,52
throat_arc,-19.702581946800308,40.44009249313027,53
throat_arc,-19.292834016709463,40.28541022691065,54
throat_arc,-18.88187185056586,40.13398345353443,55
throat_arc,-18.46972131315836,39.98582170337167,56
throat_arc,-18.05640834406857,39.84093430130116,57
throat_arc,-17.641958956038142,39.69933036612354,58
throat_arc,-17.226399233331804,39.561018809987395,59
throat_arc,-16.809755330095527,39.426008337828335,60
throat_arc,-16.392053468710536,39.29430744682115,61
throat_arc,-15.973319938142929,39.16592442584501,62
throat_arc,-15.553581092289125,39.0408673549618,63
throat_arc,-15.13286334831723,38.91914410490755,64
throat_arc,-14.711193185004385,38.800762336597124,65
throat_arc,-14.288597141070348,38.685729500642026,66
throat_arc,-13.865101813507117,38.574052836881485,67
throat_arc,-13.44073385590506,38.46573937392682,68
throat_arc,-13.015519976775396,38.360795928719064,69
throat_arc,-12.589486937869223,38.259229106099895,70
throat_arc,-12.162661552493272,38.16104529839602,71
throat_arc,-11.735070683822219,38.06625068501679,72
throat_arc,-11.30674124320818,37.974851232065326,73
throat_arc,-10.877700188486786,37.886852691963014,74
throat_arc,-10.447974522280726,37.80226060308747,75
throat_arc,-10.017591290300127,37.72108028942396,76
throat_arc,-9.586577579640455,37.64331686023033,77
throat_arc,-9.154960517077708,37.56897520971544,78
throat_arc,-8.72276726736112,37.49806001673115,79
throat_arc,-8.290025031503555,37.43057574447786,80
throat_arc,-7.856761045069419,37.366526640223526,81
throat_arc,-7.423002576460692,37.30591673503646,82
throat_arc,-6.988776925200614,37.248749843531556,83
throat_arc,-6.554111420215579,37.195029563630236,84
throat_arc,-6.119033418115124,37.144759276333986,85
throat_arc,-5.683570301470165,37.09794214551158,86
throat_arc,-5.247749477089684,37.05458111769997,87
throat_arc,-4.811598374295682,37.01467892191881,88
throat_arc,-4.375144443197027,36.97823806949871,89
throat_arc,-3.938415152961695,36.94526085392319,90
throat_arc,-3.5014379900879873,36.915749350684315,91
throat_arc,-3.064240456674609,36.88970541715211,92
throat_arc,-2.626850068689746,36.86713069245759,93
throat_arc,-2.189294354239349,36.848026597389676,94
throat_arc,-1.7516008518344615,36.832394334305725,95
throat_arc,-1.313797108658195,36.82023488705588,96
throat_arc,-0.8759106788318511,36.81154902092114,97
throat_arc,-0.4379691216808073,36.80633728256519,98
throat_arc,3.380447668792401e-15,36.80459999999999,99
inlet_arc,8.608873396524647e-16,36.80459999999999,0
inlet_arc,0.05893485117311195,36.80472352385288,1
inlet_arc,0.11786866675693078,36.80509409324101,2
inlet_arc,0.17680041118035905,36.805711701652825,3
inlet_arc,0.2357290489087019,36.806576338235864,4
inlet_arc,0.294653544461845,36.807687987796925,5
inlet_arc,0.3535728624324626,36.809046630802364,6
inlet_arc,0.41248596750420824,36.81065224337844,7
inlet_arc,0.471391824469907,36.812504797311696,8
inlet_arc,0.530289398249743,36.81460426004949,9
inlet_arc,0.5891776539094594,36.81695059470057,10
inlet_arc,0.6480555566785265,36.81954376003569,11
inlet_arc,0.7069220719683359,36.82238371048837,12
inlet_arc,0.7657761653903773,36.82547039615565,13
inlet_arc,0.8246168027744144,36.82880376279903,14
inlet_arc,0.8834429501866544,36.832383751845384,15
inlet_arc,0.9422535739479283,36.83621030038799,16
inlet_arc,1.001047640651835,36.84028334118763,17
inlet_arc,1.0598241171829141,36.8446028026738,18
inlet_arc,1.118581970734795,36.84916860894594,19
inlet_arc,1.177320168828346,36.85398067977478,20
inlet_arc,1.2360376793298127,36.859038930603745,21
inlet_arc,1.2947334704689686,36.86434327255045,22
inlet_arc,1.3534065108572246,36.86989361240825,23
inlet_arc,1.4120557695057656,36.87568985264788,24
inlet_arc,1.4706802158436638,36.88173189141918,25
inlet_arc,1.5292788197359877,36.88801962255286,26
inlet_arc,1.5878505515018995,36.89455293556241,27
inlet_arc,1.6463943819327616,36.90133171564598,28
inlet_arc,1.704909282310203,36.908355843688454,29
inlet_arc,1.7633942244242076,36.91562519626352,30
inlet_arc,1.8218481805911786,36.923139645635814,31
inlet_arc,1.8802701236719948,36.93089905976321,32
inlet_arc,1.9386590270900692,36.93890330229913,33
inlet_arc,1.9970138648493725,36.947152232594895,34
inlet_arc,2.05533361155247,36.95564570570226,35
inlet_arc,2.1136172424185413,36.96438357237591,36
inlet_arc,2.171863733301383,36.973365679076124,37
inlet_arc,2.230072060707407,36.98259186797144,38
inlet_arc,2.2882412018136224,36.99206197694145,39
inlet_arc,2.34637013448562,37.00177583957963,40
inlet_arc,2.404457837295513,37.01173328519628,41
inlet_arc,2.4625032895399017,37.02193413882151,42
inlet_arc,2.520505471257801,37.03237822120833,43
inlet_arc,2.578463363248563,37.0430653488358,44
inlet_arc,2.636375947089798,37.05399533391223,45
inlet_arc,2.69424220515525,37.0651679843785,46
inlet_arc,2.7520611206326935,37.07658310391144,47
inlet_arc,2.809831677541795,37.08824049192725,48
inlet_arc,2.8675528607519656,37.10013994358508,49
inlet_arc,2.925223656000197,37.112281249790556,50
inlet_arc,2.982843049908895,37.12466419719952,51
inlet_arc,3.0404100300036703,37.13728856822175,52
inlet_arc,3.0979235847311366,37.15015414102476,53
inlet_arc,3.155382703476688,37.163260689537765,54
inlet_arc,3.212786376582254,37.17660798345557,55
inlet_arc,3.270133595364039,37.19019578824268,56
inlet_arc,3.327423352130258,37.20402386513741,57
inlet_arc,3.3846546401988262,37.21809197115604,58
inlet_arc,3.4418264539150605,37.23239985909714,59
inlet_arc,3.4989377886693465,37.24694727754589,60
inlet_arc,3.555987640914789,37.26173397087847,61
inlet_arc,3.6129750081848573,37.276759679266604,62
inlet_arc,3.6698988891109843,37.292024138682095,63
inlet_arc,3.726758283440172,37.30752708090146,64
inlet_arc,3.783552192052566,37.32326823351066,65
inlet_arc,3.8402796169790108,37.33924731990987,66
inlet_arc,3.8969395614185873,37.355464059318365,67
inlet_arc,3.9535310297561246,37.37191816677943,68
inlet_arc,4.010053027579707,37.388609353165364,69
inlet_arc,4.066504561698126,37.405537325182586,70
inlet_arc,4.122884640158353,37.422701785376766,71
inlet_arc,4.1791922722629575,37.44010243213806,72
inlet_arc,4.235426468587519,37.45773895970642,73
inlet_arc,4.291586240998019,37.47561105817694,74
inlet_arc,4.347670602668192,37.49371841350532,75
inlet_arc,4.403678568096875,37.512060707513385,76
inlet_arc,4.459609153125319,37.53063761789469,77
inlet_arc,4.515461374954485,37.54944881822014,78
inlet_arc,4.571234252162326,37.56849397794377,79
inlet_arc,4.6269268047209975,37.58777276240851,80
inlet_arc,4.682538054014122,37.60728483285214,81
inlet_arc,4.738067022853951,37.627029846413144,82
inlet_arc,4.7935127354985525,37.64700745613681,83
inlet_arc,4.848874217668955,37.6672173109813,84
inlet_arc,4.904150496566257,37.68765905582381,85
inlet_arc,4.959340600888743,37.70833233146683,86
inlet_arc,5.014443560848924,37.729236774644434,87
inlet_arc,5.069458408190595,37.750372018028685,88
inlet_arc,5.124384176205846,37.77173769023607,89
inlet_arc,5.179219899752047,37.793333415834056,90
inlet_arc,5.233964615268811,37.815158815347644,91
inlet_arc,5.28861736079492,37.83721350526606,92
inlet_arc,5.34317717598523,37.859497098049495,93
inlet_arc,5.397643102127548,37.88200920213593,94
inlet_arc,5.452014182159479,37.90474942194798,95
inlet_arc,5.506289460685238,37.92771735789987,96
inlet_arc,5.560467983992441,37.95091260640446,97
inlet_arc,5.6145488000688735,37.97433475988031,98
inlet_arc,5.668530958619197,37.99798340675886,99
bell,5.668530958619197,37.99798340675886,0
bell,5.668530958619197,37.99798340675886,1
bell,7.375754274647906,38.74853064556321,2
bell,9.080618776674116,39.494785536087925,3
bell,10.783124464697831,40.236748078333044,4
bell,12.483271338719048,40.97441827229854,5
bell,14.181059398737766,41.70779611798442,6
bell,15.876488644753987,42.43688161539069,7
bell,17.569559076767714,43.16167476451734,8
bell,19.26027069477894,43.88217556536438,9
bell,20.94862349878767,44.5983840179318,10
bell,22.634617488793907,45.310300122219616,11
bell,24.318252664797633,46.0179238782278,12
bell,25.99952902679887,46.721255285956374,13
bell,27.67844657479762,47.420294345405345,14
bell,29.355005308793856,48.11504105657469,15
bell,31.029205228787603,48.805495419464435,16
bell,32.70104633477885,49.49165743407454,17
bell,34.3705286267676,50.173527100405046,18
bell,36.03765210475385,50.85110441845593,19
bell,37.70241676873761,51.52438938822721,20
bell,39.364822618718875,52.193382009718874,21
bell,41.024869654697625,52.85808228293091,22
bell,42.6825578766739,53.518490207863344,23
bell,44.33788728464766,54.17460578451615,24
bell,45.990857878618925,54.826429012889356,25
bell,47.641469658587695,55.47395989298293,26
bell,49.289722624553974,56.117198424796904,27
bell,50.93561677651776,56.75614460833127,28
bell,52.57915211447904,57.39079844358601,29
bell,54.2203286384378,58.021159930561126,30
bell,55.8591463483941,58.64722906925664,31
bell,57.495605244347885,59.26900585967253,32
bell,59.129705326299174,59.88649030180881,33
bell,60.76144659424797,60.49968239566548,34
bell,62.39082904819426,61.108582141242536,35
bell,64.01785268813806,61.71318953853997,36
bell,65.64251751407936,62.31350458755779,37
bell,67.26482352601818,62.909527288296005,38
bell,68.88477072395446,63.50125764075459,39
bell,70.50235910788827,64.08869564493355,40
bell,72.11758867781958,64.67184130083292,41
bell,73.73045943374841,65.25069460845268,42
bell,75.34097137567471,65.8252555677928,43
